1a. State,1b. LEA or entity name,1c. LEA ID,1f. City,2c. Fleet operator 1,2c. Fleet operator 2,3a. Number of ESBs committed ,3n. Current status of bus,3o. Batch,3p. Quarter awarded,3q. Quarter ordered,3r. Quarter delivered,3s. Quarter first operating,3t. Bus OEM,3u. Electric powertrain manufacturer,3v. Model,3w. Type,3x. Dealer,3y. Multiple funding sources used?,3z. Funding source 1,3aa. Agency administering funds 1,3z. Funding source 2,3aa. Agency administering funds 2,3z. Funding source 3,3aa. Agency administering funds 3,3z. Funding source 4,3aa. Agency administering funds 4,3ab. Dollar amount toward bus,3ac. Charging company,3ad. Charging funding source,3ae. Dollar amount toward charger,0a. Has committed ESBs?,1a. State_district,1b. Local Education Agency (LEA) or entity name,1d. Street address 1,1e. Street address 2,1f. City_district,1g. State,1h. ZIP code,1i. Website,1j. Has LEA ID?,1k. LEA type (number),1l. LEA type (name),1m. Supervisory union LEA ID,1n. Locale (full number),1o. Locale broad type (number),1p. Locale broad type (name),1q. Census Region,1r. Census Division,1s. Latitude,1t. Longitude ,2a. Total number of buses,2b. Contractor used for some or all of buses?,3a. Number of ESBs committed _district,3b. Number of delivered or operating ESBs,3c. Number of ESBs awarded,3d. Number of ESBs ordered,3e. Number of ESBs delivered,3f. Number of ESBs operating,3g. Number of batches,3h. Size of batch 1,3h. Size of batch 2,3h. Size of batch 3,3h. Size of batch 4,3h. Size of batch 5,3i. Percent of fleet that is electric,3j. Government agency involved (non-funding),3k. Utility/energy company involved 1,3k. Utility/energy company involved 2,3k. Utility/energy company involved 3,3l. Other groups involved 1,3l. Other groups involved 2,3l. Other groups involved 3,3m. Other notes,4a. Tribal school district?,4b. Number of students in district,4c. Number of schools in district,4d. Percentage of schools in district that are Title I schoolwide eligible,4e. Percentage of students in district eligible for free or reduced price lunch,4f. Median household income,4g. Percent of population below the poverty level,4h. Percent one race: White ,4i. Percent race alone or multiracial: White,4j. Percent one race: Black or African American ,4k. Percent race alone or multiracial: Black or African American,4l. Percent one race: American Indian and Alaska Native ,4m. Percent race alone or multiracial: American Indian and Alaska Native,4n. Percent one race: Asian ,4o. Percent race alone or multiracial: Asian,4p. Percent one race: Native Hawaiian and Other Pacific Islander ,4q. Percent race alone or multiracial: Native Hawaiian and Other Pacific Islander,4r. Percent one race: some other race ,4s. Percent race alone or multiracial: Some other race,4t. Percent two or more races,4u. Percent Hispanic or Latino (of any race) ,5a. EPA Region,5b. Percent non-white and/or Hispanic,5c. Quartile: percent non-white and/or Hispanic,5d. Percent low-income (200% of federal poverty level),5e. Quartile: percent low-income,5f. PM2.5 concentration,5g. Quartile: PM2.5 concentration,5h. Ozone concentration,5i. Quartile: ozone concentration,5j. Percent of school children with a disability,5k. Quartile: percent of school children with a disability,5l. Average rate of asthma among adults aged 18 and older,5m. Quartile: average rate of asthma,5n. Qualified for American Rescue Plan funding? ,5o. EPA 2022 Clean School Bus Rebate Program prioritized school district?,5p. EPA 2023 Clean School Bus Grant & Rebate Programs prioritized school district?,5q. WRI Priority Outreach District (POD)?,6a. Has any expression of interest in ESBs?,6b. ARP 2021 waitlist position,6c. DERA school bus rebates 2020 waitlist position,6d. DERA school bus rebates 2021 waitlist position,6e. Applied for ESB funding but not awarded
CALIFORNIA,Baldwin Park Unified,603690,Baldwin Park,,,14,Ordered,1.0,2017 Q2,2022 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,Yes,Carl Moyer Program,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,267981.0,,,20000.0,yes,CALIFORNIA,Baldwin Park Unified,3699 N. Holly Ave.,,Baldwin Park,CA,91706.0,http://www.bpusd.net,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,34.081932,-117.960982,28.0,,14.0,5.0,3.0,6.0,0.0,5.0,4.0,2.0,5.0,4.0,3.0,0.0,0.5,,Southern California Edison,,,,,,,No,10291.0,18.0,0.0,0.8726071324458264,72485.0,0.127,0.31,0.413,0.012,0.013999999999999999,0.031,0.00014,0.222,0.23,0.006,0.006999999999999999,0.258,0.41100000000000003,0.161,0.7240000000000001,9.0,0.967286193,4.0,0.346726261,3.0,10.79029607,4.0,81.36293369,4.0,0.027000000000000003,1.0,0.0740006932826935,1.0,No,No,Yes,False,1.0,,,,2022 CSBP rebate; 2023 CSBP grant
CALIFORNIA,Baldwin Park Unified,603690,Baldwin Park,,,14,Ordered,1.0,2017 Q2,2022 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,Yes,Carl Moyer Program,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,267981.0,,,20000.0,yes,CALIFORNIA,Baldwin Park Unified,3699 N. Holly Ave.,,Baldwin Park,CA,91706.0,http://www.bpusd.net,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,34.081932,-117.960982,28.0,,14.0,5.0,3.0,6.0,0.0,5.0,4.0,2.0,5.0,4.0,3.0,0.0,0.5,,Southern California Edison,,,,,,,No,10291.0,18.0,0.0,0.8726071324458264,72485.0,0.127,0.31,0.413,0.012,0.013999999999999999,0.031,0.00014,0.222,0.23,0.006,0.006999999999999999,0.258,0.41100000000000003,0.161,0.7240000000000001,9.0,0.967286193,4.0,0.346726261,3.0,10.79029607,4.0,81.36293369,4.0,0.027000000000000003,1.0,0.0740006932826935,1.0,No,No,Yes,False,1.0,,,,2022 CSBP rebate; 2023 CSBP grant
CALIFORNIA,Paradise Unified,629820,Paradise,,,3,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,eLion,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,345374.0,,,,yes,CALIFORNIA,Paradise Unified,6696 Clark Rd.,,Paradise,CA,95969.0,http://www.pusdk12.org,Yes,1.0,Regular public school district that is not a component of a supervisory union,,31.0,3,Town,West,Pacific,39.778697,-121.589291,31.0,,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0967741935483871,,,,,,,,,No,1579.0,11.0,0.0,0.6250791640278658,52317.0,0.14400000000000002,0.865,0.9490000000000001,0.002,0.006999999999999999,0.01,7e-05,0.011000000000000001,0.027999999999999997,0.001,0.01,0.019,0.039,0.09300000000000001,0.09699999999999999,9.0,0.185896752,3.0,0.321450173,3.0,6.345184023,2.0,60.96388805,3.0,0.076,3.0,0.10054023550105001,3.0,No,Yes,Yes,False,1.0,,,,
CALIFORNIA,Paradise Unified,629820,Paradise,,,3,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,345374.0,,,,yes,CALIFORNIA,Paradise Unified,6696 Clark Rd.,,Paradise,CA,95969.0,http://www.pusdk12.org,Yes,1.0,Regular public school district that is not a component of a supervisory union,,31.0,3,Town,West,Pacific,39.778697,-121.589291,31.0,,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0967741935483871,,,,,,,,,No,1579.0,11.0,0.0,0.6250791640278658,52317.0,0.14400000000000002,0.865,0.9490000000000001,0.002,0.006999999999999999,0.01,7e-05,0.011000000000000001,0.027999999999999997,0.001,0.01,0.019,0.039,0.09300000000000001,0.09699999999999999,9.0,0.185896752,3.0,0.321450173,3.0,6.345184023,2.0,60.96388805,3.0,0.076,3.0,0.10054023550105001,3.0,No,Yes,Yes,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,439774.0,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,415000.0,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,415000.0,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q3,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,415000.0,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,San Juan Unified,634620,Carmichael,,,15,Ordered,1.0,2018 Q4,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,434059.07999999996,,,,yes,CALIFORNIA,San Juan Unified,3738 Walnut Ave.,,Carmichael,CA,95608.0,http://www.sanjuan.edu,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,West,Pacific,38.633348,-121.344825,139.0,,15.0,1.0,0.0,14.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.1079136690647482,,,,,,,,,No,38119.0,68.0,0.0,0.5328576300532543,72337.0,0.127,0.71,0.794,0.05,0.073,0.005,0.00073,0.076,0.107,0.004,0.008,0.063,0.095,0.092,0.175,9.0,0.375519817,4.0,0.290359306,3.0,7.994437249,3.0,66.43749159,4.0,0.057999999999999996,3.0,0.106172329057355,4.0,No,No,No,False,1.0,,,,
CALIFORNIA,Natomas Unified,600036,Sacramento,,,7,Ordered,1.0,2019 Q1,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,448428.55,,,,yes,CALIFORNIA,Natomas Unified,1901 Arena Blvd.,,Sacramento,CA,95834.0,http://natomasunified.org,Yes,1.0,Regular public school district that is not a component of a supervisory union,,11.0,1,Urban,West,Pacific,38.647395,-121.503492,33.0,,7.0,5.0,0.0,2.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.21212121212121213,,,,,,,,,No,14552.0,19.0,0.0,0.49752611324903795,94338.0,0.092,0.371,0.469,0.159,0.192,0.006,0.00192,0.25,0.287,0.01,0.017,0.091,0.13699999999999998,0.113,0.23600000000000002,9.0,0.715711038,4.0,0.23025295,2.0,8.508174186,3.0,62.98432982,4.0,0.043,2.0,0.0999596408537787,3.0,No,No,No,False,1.0,,,,
CALIFORNIA,Natomas Unified,600036,Sacramento,,,7,Ordered,1.0,2019 Q1,2019 Q4,,,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,448428.55,,,,yes,CALIFORNIA,Natomas Unified,1901 Arena Blvd.,,Sacramento,CA,95834.0,http://natomasunified.org,Yes,1.0,Regular public school district that is not a component of a supervisory union,,11.0,1,Urban,West,Pacific,38.647395,-121.503492,33.0,,7.0,5.0,0.0,2.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.21212121212121213,,,,,,,,,No,14552.0,19.0,0.0,0.49752611324903795,94338.0,0.092,0.371,0.469,0.159,0.192,0.006,0.00192,0.25,0.287,0.01,0.017,0.091,0.13699999999999998,0.113,0.23600000000000002,9.0,0.715711038,4.0,0.23025295,2.0,8.508174186,3.0,62.98432982,4.0,0.043,2.0,0.0999596408537787,3.0,No,No,No,False,1.0,,,,
CALIFORNIA,Arcohe Union Elementary,603060,Herald,,,1,Ordered,1.0,2019 Q1,2019 Q4,,,Lion Electric,,LionD,D,,Yes,Community Air Protection Incentive Project,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,448643.0,,,,yes,CALIFORNIA,Arcohe Union Elementary,11755 Ivie Rd.,,Herald,CA,95638.0,http://www.arcohe.net,Yes,1.0,Regular public school district that is not a component of a supervisory union,,41.0,4,Rural,West,Pacific,38.29528,-121.242087,7.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,,,,,,,,,No,491.0,1.0,0.0,0.36863543788187375,97451.0,0.094,0.6679999999999999,0.8320000000000001,0.031,0.11,0.02,0.0011,0.054000000000000006,0.077,0.006,0.008,0.042,0.1,0.179,0.251,9.0,0.485947527,4.0,0.174315653,1.0,7.171291788,2.0,66.37620592,4.0,0.0,1.0,0.10389365271068099,3.0,No,No,No,False,1.0,,,,
ALABAMA,Fairfield City,101440,Fairfield,,,9,Operating,1.0,2022 Q4,,2023 Q3,2023 Q3,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,375000.0,,,20000.0,yes,ALABAMA,Fairfield City,6405 Ave D,,Fairfield,AL,35064.0,http://www.fairfield.cyberschool.com,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,South,East South Central,33.474518,-86.915058,9.0,,9.0,9.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,No,1476.0,6.0,0.6666666666666666,0.7730352303523035,43914.0,0.196,0.051,0.071,0.922,0.937,0.0,0.00937,0.0,0.001,0.0,0.001,0.003,0.01,0.025,0.01,4.0,0.929748062,4.0,0.367517227,4.0,10.22465733,4.0,68.34478615,4.0,0.027999999999999997,1.0,0.112724441916678,4.0,No,Yes,Yes,False,1.0,,,,
ALABAMA,Fairfield City,101440,Fairfield,,,9,Operating,1.0,2022 Q4,,2023 Q3,2023 Q3,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,375000.0,,,20000.0,yes,ALABAMA,Fairfield City,6405 Ave D,,Fairfield,AL,35064.0,http://www.fairfield.cyberschool.com,Yes,1.0,Regular public school district that is not a component of a supervisory union,,21.0,2,Suburban,South,East South Central,33.474518,-86.915058,9.0,,9.0,9.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,No,1476.0,6.0,0.6666666666666666,0.7730352303523035,43914.0,0.196,0.051,0.071,0.922,0.937,0.0,0.00937,0.0,0.001,0.0,0.001,0.003,0.01,0.025,0.01,4.0,0.929748062,4.0,0.367517227,4.0,10.22465733,4.0,68.34478615,4.0,0.027999999999999997,1.0,0.112724441916678,4.0,No,Yes,Yes,False,1.0,,,,
