1c. LEA ID,1s. Latitude,1t. Longitude,1a. State,1b. Local Education Agency (LEA) or entity name,1l. LEA type (name),adoption_count,adopted,knn5_peer_adopt_count,knn5_peer_adopt_share,knn5_peer_adopt_share_idw,within_50km_peer_count,within_50km_peer_adopt_count,within_50km_peer_adopt_share,within_100km_peer_count,within_100km_peer_adopt_count,within_100km_peer_adopt_share
1742310,41.801951,-89.691619,ILLINOIS,Sterling CUSD 5,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,29,3,0.10344827586206896,170,11,0.06470588235294118
4900072,40.799053,-111.926572,UTAH,Guadalupe School,Independent charter district,4,1,1,0.2,0.06551491910787928,90,4,0.044444444444444446,119,5,0.04201680672268908
1742480,39.949118,-89.548662,ILLINOIS,Williamsville CUSD 15,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,32,2,0.0625,148,11,0.07432432432432433
1742510,38.5212,-89.15,ILLINOIS,Willow Grove SD 46,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,53,0,0.0,216,13,0.06018518518518518
1742570,41.7383,-87.8648,ILLINOIS,Willow Springs SD 108,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.27401536423051664,296,26,0.08783783783783784,479,37,0.07724425887265135
1742600,42.074503,-87.743015,ILLINOIS,Wilmette SD 39,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,229,16,0.06986899563318777,469,35,0.07462686567164178
1742630,41.303376,-88.132,ILLINOIS,Wilmington CUSD 209U,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,113,7,0.061946902654867256,439,33,0.07517084282460136
1742660,39.626596,-90.460652,ILLINOIS,Winchester CUSD 1,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,1,0.05,107,7,0.06542056074766354
1742690,39.442629,-88.602167,ILLINOIS,Windsor CUSD 1,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.22795748788503864,25,1,0.04,114,5,0.043859649122807015
1742720,41.868634,-88.159132,ILLINOIS,Winfield SD 34,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,268,22,0.08208955223880597,513,38,0.07407407407407407
1742790,42.271785,-89.237698,ILLINOIS,Winnebago CUSD 323,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,48,3,0.0625,227,19,0.08370044052863436
1742810,42.433333,-89.078563,ILLINOIS,Winnebago County Spec Educ Coop,Specialized public school district,0,0,0,0.0,0.0,51,3,0.058823529411764705,273,21,0.07692307692307693
1742840,42.105118,-87.750354,ILLINOIS,Winnetka SD 36,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,226,16,0.07079646017699115,469,35,0.07462686567164178
1742900,42.485099,-87.83626,ILLINOIS,Winthrop Harbor SD 1,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.3043288618668954,123,8,0.06504065040650407,413,29,0.07021791767554479
1742960,38.554651,-89.995413,ILLINOIS,Wolf Branch SD 113,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,114,13,0.11403508771929824,215,16,0.07441860465116279
1742990,37.487791,-89.424828,ILLINOIS,Shawnee CUSD 84,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,39,2,0.05128205128205128,117,9,0.07692307692307693
1743020,41.971549,-87.978451,ILLINOIS,Wood Dale SD 7,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,273,23,0.08424908424908426,495,36,0.07272727272727272
1743050,38.862274,-90.088255,ILLINOIS,Wood River-Hartford ESD 15,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,100,13,0.13,202,15,0.07425742574257425
1743110,42.377356,-87.962055,ILLINOIS,Woodland CCSD 50,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,165,13,0.07878787878787878,479,35,0.07306889352818371
1743330,42.35064,-88.426481,ILLINOIS,Woodstock CUSD 200,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,121,8,0.06611570247933884,459,29,0.06318082788671024
1743380,41.688043,-87.779763,ILLINOIS,Worth SD 127,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.131320937720999,294,27,0.09183673469387756,468,38,0.0811965811965812
1743800,37.934967,-89.059406,ILLINOIS,Zeigler-Royalton CUSD 188,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.13935487080491338,52,2,0.038461538461538464,156,7,0.04487179487179487
1743860,42.443386,-87.850568,ILLINOIS,Zion ESD 6,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.3202554972938496,138,11,0.07971014492753623,438,31,0.07077625570776255
616260,34.968914,-120.56874,CALIFORNIA,Guadalupe Union Elementary,Regular public school district that is not a component of a supervisory union,1,1,1,0.2,0.23141594369516272,16,2,0.125,46,12,0.2608695652173913
1743960,41.659381,-88.445926,ILLINOIS,Yorkville CUSD 115,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.13854337954879747,137,6,0.043795620437956206,510,39,0.07647058823529412
1743962,40.414302,-89.781731,ILLINOIS,Midwest Central CUSD 191,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.17026316145226436,58,6,0.10344827586206896,153,13,0.08496732026143791
1743963,38.511972,-89.929328,ILLINOIS,Belleville Area Special Services,Specialized public school district,0,0,0,0.0,0.0,115,13,0.11304347826086956,222,16,0.07207207207207207
1743965,41.616069,-87.626272,ILLINOIS,Exc Children Have Opportunities,Specialized public school district,0,0,2,0.4,0.31894956294871785,249,21,0.08433734939759036,447,38,0.08501118568232663
1800006,39.76769,-86.165091,INDIANA,Indiana Department of Correction,State operated agency,0,0,1,0.2,0.30149296263555025,124,6,0.04838709677419355,212,12,0.05660377358490566
1800007,39.034736,-87.165454,INDIANA,Greene-Sullivan Sp Ed Coop,Other local education agency,0,0,1,0.2,0.05827138975747239,22,1,0.045454545454545456,92,3,0.03260869565217391
6600002,13.477255,144.802012,GUAM,Guam Department of Education,Regular public school district that is not a component of a supervisory union,25,1,0,0.0,0.0,4,0,0.0,4,0,0.0
1800009,39.511431,-85.788646,INDIANA,Blue River Career Programs,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,97,4,0.041237113402061855,212,10,0.04716981132075472
1800010,40.169441,-84.972984,INDIANA,Greater Randolph Interlocal Coop,Other local education agency,0,0,0,0.0,0.0,41,2,0.04878048780487805,234,6,0.02564102564102564
1800011,38.3531,-85.8098,INDIANA,Community Montessori Inc,Independent charter district,0,0,0,0.0,0.0,24,1,0.041666666666666664,74,3,0.04054054054054054
1800013,41.039295,-85.105113,INDIANA,Timothy L Johnson Academy,Independent charter district,0,0,0,0.0,0.0,29,0,0.0,142,3,0.02112676056338028
1800014,39.7693,-86.052,INDIANA,Irvington Community School,Independent charter district,0,0,0,0.0,0.0,128,6,0.046875,209,11,0.05263157894736842
1800016,40.05037,-86.029081,INDIANA,Options Charter Schools,Independent charter district,0,0,2,0.4,0.020159043095304603,123,7,0.056910569105691054,216,12,0.05555555555555555
1800018,39.727941,-86.148329,INDIANA,Christel House Academy South,Independent charter district,0,0,0,0.0,0.0,123,6,0.04878048780487805,207,11,0.05314009661835749
1800020,39.640059,-86.854894,INDIANA,West Central Education Service Ctr,Service agency,0,0,0,0.0,0.0,29,2,0.06896551724137931,199,13,0.06532663316582915
1800021,37.9732,-87.569,INDIANA,Signature School Inc,Independent charter district,0,0,0,0.0,0.0,12,1,0.08333333333333333,68,6,0.08823529411764706
1800023,39.895061,-86.143336,INDIANA,IN Sch for the Blind & Vis Imprd,State operated agency,0,0,1,0.2,0.2563848852017063,122,7,0.05737704918032787,209,12,0.05741626794258373
1800024,39.8343,-86.1366,INDIANA,Indiana School For The Deaf,State operated agency,0,0,0,0.0,0.0,125,7,0.056,208,12,0.057692307692307696
1800025,41.601115,-87.383887,INDIANA,Thea Bowman Leadership Academy,Independent charter district,0,0,1,0.2,0.07366493572163657,165,17,0.10303030303030303,432,35,0.08101851851851852
1800027,41.596404,-87.248952,INDIANA,Charter School of the Dunes,Independent charter district,0,0,0,0.0,0.0,128,15,0.1171875,414,34,0.0821256038647343
1800028,39.81148,-86.129141,INDIANA,KIPP Indy College Prep Middle,Independent charter district,0,0,0,0.0,0.0,126,7,0.05555555555555555,210,12,0.05714285714285714
1800030,41.039153,-85.284921,INDIANA,MSD Southwest Allen County Schls,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,0,0.0,135,2,0.014814814814814815
1800033,39.746088,-86.140769,INDIANA,SE Neighborhood Sch of Excellence,Independent charter district,0,0,0,0.0,0.0,124,6,0.04838709677419355,207,11,0.05314009661835749
1800034,39.647376,-86.815981,INDIANA,Area 30 Career Center Edu Inter,Other local education agency,0,0,0,0.0,0.0,29,4,0.13793103448275862,200,13,0.065
1800036,38.548286,-86.476928,INDIANA,Lost River Career Cooperative,Other local education agency,0,0,0,0.0,0.0,22,2,0.09090909090909091,86,5,0.05813953488372093
1800037,37.979367,-87.541837,INDIANA,Joshua Academy,Independent charter district,0,0,0,0.0,0.0,12,0,0.0,67,5,0.07462686567164178
1800038,40.196838,-85.412325,INDIANA,Burris Laboratory School,Other local education agency,0,0,0,0.0,0.0,38,0,0.0,231,8,0.03463203463203463
1800040,41.672679,-86.129932,INDIANA,Northern IN Education Center,Service agency,0,0,0,0.0,0.0,46,3,0.06521739130434782,150,8,0.05333333333333334
1800041,40.196265,-85.410742,INDIANA,Indiana Academy for Sci Math Hmn,Other local education agency,0,0,0,0.0,0.0,38,0,0.0,231,8,0.03463203463203463
1800042,39.822417,-85.973939,INDIANA,Andrew J Brown Academy,Independent charter district,0,0,0,0.0,0.0,127,6,0.047244094488188976,211,11,0.052132701421800945
1800043,39.1198,-87.5558,INDIANA,Rural Community Schools Inc,Independent charter district,0,0,0,0.0,0.0,23,1,0.043478260869565216,95,4,0.042105263157894736
1800045,39.829805,-86.114481,INDIANA,Charles A Tindley Accelerated Sch,Independent charter district,0,0,0,0.0,0.0,128,7,0.0546875,209,12,0.05741626794258373
1800046,39.789265,-86.157628,INDIANA,21st Century Charter Sch of Gary,Independent charter district,0,0,1,0.2,0.0007301490796351544,124,7,0.056451612903225805,210,12,0.05714285714285714
1800048,41.629629,-87.453264,INDIANA,East Chicago Urban Enterprise Academy,Independent charter district,0,0,1,0.2,0.6840148541072225,199,17,0.08542713567839195,439,37,0.08428246013667426
1800050,38.371915,-86.902021,INDIANA,Southern IN Education Center,Service agency,0,0,0,0.0,0.0,21,1,0.047619047619047616,81,5,0.06172839506172839
1800051,39.743394,-86.088571,INDIANA,Victory College Prep Academy,Independent charter district,0,0,0,0.0,0.0,124,6,0.04838709677419355,204,11,0.05392156862745098
1800052,41.598021,-87.392472,INDIANA,Gary Lighthouse Charter School,Independent charter district,0,0,1,0.2,0.060311292139417355,166,17,0.10240963855421686,433,35,0.08083140877598152
1800054,41.642,-87.444125,INDIANA,East Chicago Lighthouse Charter,Independent charter district,0,0,1,0.2,0.41254309476722917,200,18,0.09,442,39,0.08823529411764706
1800057,39.829777,-86.112431,INDIANA,Avondale Meadows Academy,Independent charter district,0,0,0,0.0,0.0,128,7,0.0546875,209,12,0.05741626794258373
1800058,39.789037,-86.155436,INDIANA,Herron Charter,Independent charter district,0,0,1,0.2,0.0007572150823236681,124,7,0.056451612903225805,210,12,0.05714285714285714
1800060,40.746147,-84.942832,INDIANA,Adams Central Community Schools,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,25,0,0.0,157,3,0.01910828025477707
1800061,39.913763,-85.920828,INDIANA,Geist Montessori Academy,Independent charter district,0,0,1,0.2,0.16503905643986688,129,6,0.046511627906976744,216,11,0.05092592592592592
1800064,39.7738,-86.1918,INDIANA,Indianapolis Metropolitan High Sch,Independent charter district,0,0,0,0.0,0.0,122,7,0.05737704918032787,210,12,0.05714285714285714
1800065,41.69,-86.7795,INDIANA,Renaissance Academy Charter School,Independent charter district,0,0,0,0.0,0.0,40,1,0.025,303,25,0.08250825082508251
1800067,39.8225,-86.237,INDIANA,IN Math & Science Academy,Independent charter district,0,0,0,0.0,0.0,119,7,0.058823529411764705,207,12,0.057971014492753624
1800070,39.653168,-85.133783,INDIANA,East Central Education Service Ctr,Service agency,0,0,0,0.0,0.0,30,1,0.03333333333333333,341,13,0.03812316715542522
1800071,41.58916,-87.396927,INDIANA,Aspire Charter Academy,Independent charter district,0,0,1,0.2,0.08012164473770315,166,17,0.10240963855421686,430,35,0.08139534883720931
1800077,40.086738,-85.680354,INDIANA,Anderson Preparatory Academy,Independent charter district,0,0,0,0.0,0.0,82,3,0.036585365853658534,217,10,0.04608294930875576
1800078,39.647376,-86.815981,INDIANA,Old National Trail Spec Serv Coop,Other local education agency,0,0,0,0.0,0.0,29,4,0.13793103448275862,200,13,0.065
1800079,39.790841,-87.365597,INDIANA,Wabash River CTE Center,Service agency,0,0,1,0.2,0.25050825230905344,29,3,0.10344827586206896,134,9,0.06716417910447761
1800080,38.441536,-85.655827,INDIANA,Wilson Education Center,Service agency,0,0,0,0.0,0.0,29,1,0.034482758620689655,74,3,0.04054054054054054
1800082,41.618095,-87.523552,INDIANA,Hammond Academy of Science & Tech,Independent charter district,0,0,1,0.2,0.10675904197651322,218,20,0.09174311926605505,440,38,0.08636363636363636
1800083,39.163037,-86.533295,INDIANA,The Bloomington Project School,Independent charter district,0,0,1,0.2,0.5217789464463269,19,2,0.10526315789473684,186,11,0.05913978494623656
1800086,39.787,-86.1128,INDIANA,Paramount Brookside,Independent charter district,0,0,1,0.2,0.18582107347744053,126,6,0.047619047619047616,209,12,0.05741626794258373
1800088,41.638615,-87.052374,INDIANA,Discovery Charter School,Independent charter district,0,0,0,0.0,0.0,69,7,0.10144927536231885,392,33,0.08418367346938775
1800090,40.462302,-86.906469,INDIANA,Wabash Valley Education Center,Service agency,0,0,0,0.0,0.0,20,2,0.1,164,15,0.09146341463414634
1800093,39.7738,-86.1918,INDIANA,Excel Center for Adult Learners,Independent charter district,0,0,0,0.0,0.0,122,7,0.05737704918032787,210,12,0.05714285714285714
1800094,39.88988,-86.12095,INDIANA,IN Math & Science Academy - North,Independent charter district,0,0,1,0.2,0.23865266259257953,121,7,0.05785123966942149,210,12,0.05714285714285714
1800098,39.875879,-86.275272,INDIANA,Indiana Connections Academy,Independent charter district,0,0,0,0.0,0.0,121,7,0.05785123966942149,212,12,0.05660377358490566
1800099,38.405494,-85.739502,INDIANA,Rock Creek Community Academy,Independent charter district,0,0,0,0.0,0.0,28,1,0.03571428571428571,73,3,0.0410958904109589
1800101,41.72774,-86.331751,INDIANA,Career Academy High School,Independent charter district,0,0,1,0.2,0.00011029066416156081,47,3,0.06382978723404255,161,12,0.07453416149068323
1800102,39.789265,-86.157628,INDIANA,Gary Middle College,Independent charter district,0,0,1,0.2,0.0007301490796351544,124,7,0.056451612903225805,210,12,0.05714285714285714
1800105,39.6888,-86.137971,INDIANA,Southside Sp Srvs Of Marion Co,Other local education agency,0,0,0,0.0,0.0,122,6,0.04918032786885246,203,11,0.054187192118226604
1800107,41.4267,-86.8938,INDIANA,Tri-Township Cons School Corp,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,47,2,0.0425531914893617,302,26,0.08609271523178808
1800108,39.68811,-86.286721,INDIANA,Damar Charter Academy,Independent charter district,0,0,1,0.2,0.08881005492567569,127,7,0.05511811023622047,210,12,0.05714285714285714
