nces_id,state,precip,tmin,precip_state_resid,tmin_state_resid,precip_state_z,tmin_state_z,hdd_proxy,cdd_proxy,hdd_proxy_state_resid,cdd_proxy_state_resid,climate_anomaly
0100185,AL,146.53589,3.3690999,10.855355533333324,2.490041248606667,1.5511556896381047,1.6649546057438382,2633.562018,0.0,-448.2074247492001,0.0,2.2755565940411775
0100188,AL,144.9989,4.0162,9.31836553333332,3.1371413486066673,1.3315303833921661,2.0976351055047027,2517.084,0.0,-564.6854427492003,0.0,2.4845615705275277
0100189,AL,146.7089,3.368,11.028365533333329,2.4889413486066667,1.5758776294253583,1.664219162677631,2633.7599999999998,0.0,-448.0094427492004,0.0,2.291945838004625
0100190,AL,133.7929,1.0518,-1.8876344666666682,0.1727413486066668,-0.269729990320077,0.11550270668247185,3050.676,0.0,-31.09344274920022,0.0,0.2934197384789339
0100194,AL,134.5159,3.4399998,-1.1646344666666835,2.5609411486066667,-0.16641825997972998,1.7123614971428587,2620.800036,0.0,-460.96940674920006,0.0,1.7204292877511744
0100195,AL,122.6849,2.0816,-12.995634466666672,1.2025413486066667,-1.8569868376514727,0.8040737309393645,2865.312,0.0,-216.45744274920025,0.0,2.023594494951389
0100210,AL,129.2549,1.1728,-6.425634466666679,0.2937413486066668,-0.9181789976292135,0.19640879906456937,3028.896,0.0,-52.87344274919997,0.0,0.9389510573173523
0100240,AL,136.00389,1.6524,0.3233555333333413,0.7733413486066668,0.046205283075786925,0.5170911288699741,2942.568,0.0,-139.20144274919994,0.0,0.5191513880749408
0100270,AL,144.61789,4.0366,8.937355533333317,3.157541348606667,1.2770866733271913,2.111275471493089,2513.412,0.0,-568.3574427492003,0.0,2.4674753266685925
0100300,AL,124.041,2.0771,-11.639534466666674,1.198041348606667,-1.663209469028309,0.8010648266772206,2866.122,0.0,-215.6474427492003,0.0,1.8460689571099003
0100330,AL,136.9339,0.923,1.253365533333323,0.043941348606666764,0.1790973194987831,0.029381180245991182,3073.8599999999997,0.0,-7.90944274920048,0.0,0.18149133203626178
0100360,AL,138.9559,0.685,3.2753655333333427,-0.19405865139333323,0.46802722094855914,-0.1297564229518535,3116.7000000000003,0.0,34.93055725080012,0.0,0.485681180246972
2501710,MA,91.8619,-8.6827,-4.643959820433437,-0.8313704325077413,-0.6047514734047745,-0.44547069506947307,4802.886,0.0,149.6466778513941,0.0,0.7511114995464556
2501710,MA,91.8619,-8.6827,-4.643959820433437,-0.8313704325077413,-0.6047514734047745,-0.44547069506947307,4802.886,0.0,149.6466778513941,0.0,0.7511114995464556
2501710,MA,91.8619,-8.6827,-4.643959820433437,-0.8313704325077413,-0.6047514734047745,-0.44547069506947307,4802.886,0.0,149.6466778513941,0.0,0.7511114995464556
2501710,MA,91.8619,-8.6827,-4.643959820433437,-0.8313704325077413,-0.6047514734047745,-0.44547069506947307,4802.886,0.0,149.6466778513941,0.0,0.7511114995464556
0100420,AL,137.951,-0.1273,2.270465533333322,-1.0063586513933334,0.3244339182943143,-0.672897074538447,3262.914,0.0,181.14455725080006,0.0,0.7470259970457536
0100450,AL,154.9709,2.5369,19.29036553333333,1.657841348606667,2.7564606392067756,1.108507977729191,2783.358,0.0,-298.4114427492,0.0,2.971004071384872
0100480,AL,123.9739,1.5762,-11.70663446666667,0.6971413486066668,-1.6727975978054004,0.46614035003100024,2956.284,0.0,-125.48544274920005,0.0,1.7365306300640198
0100510,AL,141.3069,2.0169,5.626365533333342,1.137841348606667,0.8039689609626128,0.7608123741036481,2876.958,0.0,-204.81144274920007,0.0,1.1068882322893006
0100540,AL,129.1969,-0.2653,-6.483634466666672,-1.1443586513933333,-0.926466798956654,-0.7651701385775335,3287.754,0.0,205.98455725079975,0.0,1.2015931385205856
